Longitude,Latitude,RSRP(dBm),SINR(dB),Throughput Downlink(Kbps),Throughput Uplink(Kbps),Jenis Rekomendasi Optimasi,Jenis Rekomendasi Optimasi_Melakukan Beamforming dan Handover Tuning,Jenis Rekomendasi Optimasi_Melakukan Optimasi Load Balancing dan Handover Tuning,Jenis Rekomendasi Optimasi_Melakukan Optimasi MEC dan Carrier Aggregation,Jenis Rekomendasi Optimasi_Melakukan Optimasi Power Control,cluster,RSRP(dBm)_after,SINR(dB)_after,Throughput Downlink(Kbps)_after,Throughput Uplink(Kbps)_after
106.3466925,-6.30125435,-102.25,1.0000000000000009,11708.62,9515.27,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.27209999999997,14.927499999999984,18148.420950000003,13367.0968
106.34667275,-6.30122514,-95.5,6.5,17236.97,12685.69,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.78890000000001,8.681799999999976,19343.66522000001,11306.853360000003
106.34664402,-6.30119916,-96.5,2.4999999999999996,16994.49,21732.04,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.54870000000001,5.808799999999982,19223.80965999999,23635.464584999998
106.34661627,-6.30118295,-91.25,6.0,15758.910000000002,22626.909999999996,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.90770000000002,7.373499999999968,17313.087549999997,25534.417725000007
106.34658364,-6.30116782,-96.12,8.000000000000002,20720.89,15950.63,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.86089499999999,7.8484249999999856,22701.71518,19508.439985
106.34655531,-6.30115426,-94.0,6.5,35894.02,19200.06,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-89.22244,7.413249999999998,36155.75325000001,21772.96440999999
106.34651624,-6.30113755,-93.5,4.999999999999999,24464.56,19997.93,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-89.75233500000002,6.631074999999978,28403.86962000001,22701.32397000001
106.34648114,-6.30112018,-93.44,6.0,21795.78,10397.0,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-90.50809999999998,8.571699999999995,24408.553619999988,11874.354784999998
106.34644197,-6.30109743,-94.12,4.999999999999999,17529.16,12634.15,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-90.57990000000002,7.981099999999968,19818.898220000006,13212.116435000002
106.34640122,-6.30107318,-97.5,3.5000000000000004,20975.41,16505.02,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-94.34208,6.038599999999972,23699.496550000003,19862.221119999995
106.34636285,-6.30105022,-98.31,2.4999999999999996,17283.74,16625.15,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-95.34799999999998,6.0120999999999905,19532.962349999998,19241.942945
106.34632954,-6.30103055,-97.5,6.0,11965.27,13438.9,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.9577,8.639799999999974,13289.109020000013,9447.670095000001
106.34630925,-6.30101841,-95.75,1.999999999999999,23664.67,20519.61,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.62909499999999,5.000524999999988,25668.806120000012,23262.519420000015
106.34628601,-6.3010041,-96.12,0.0,14692.21,17487.45,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.316,2.694899999999986,17053.428590000003,19464.940594999993
106.34625052,-6.30097941,-99.81,1.0000000000000009,12911.62,6823.14,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-88.4921,15.680199999999985,17887.55475000003,11033.296639999993
106.34620184,-6.30094623,-96.31,1.0000000000000009,9483.42,8993.04,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.5105,4.162499999999998,10953.454270000002,11699.305004999997
106.34617163,-6.30092627,-96.62,3.0,9756.29,12171.02,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.92420000000003,5.2612,10809.13097000001,13193.080945000002
106.3461355,-6.30090345,-96.44,3.5000000000000004,24256.18,14755.02,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.785755,5.84967499999999,28664.760140000002,19272.118420000003
106.34610355,-6.3008825,-99.25,1.5000000000000013,20832.5,10133.45,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.8692,4.47479999999999,20684.371070000005,12564.494164999998
106.34607345,-6.30086092,-100.75,-0.5000000000000004,12684.0,4733.25,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.19930000000001,14.59089999999998,17766.205200000004,6724.133920000002
106.34604163,-6.30083864,-102.25,0.0,15894.279999999999,9615.58,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.78669999999997,14.748199999999976,21370.897950000006,14017.954400000006
106.3460107,-6.3008183,-101.38,0.0,14626.53,8196.99,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.89419999999998,15.085099999999985,21188.6922,12879.438880000005
106.34598422,-6.30080104,-101.12,1.999999999999999,10012.95,7709.24,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-89.90359999999998,15.875000000000014,15440.289000000004,11766.69023999999
106.34596267,-6.30078621,-104.12,-0.5000000000000004,12938.66,8392.78,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.34139999999996,14.685699999999994,20716.132050000004,12142.11152000001
106.34594492,-6.30077354,-102.81,0.0,15364.83,10954.5,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.72469999999997,14.613299999999969,21177.1164,15685.5816
106.34593083,-6.30076162,-104.88,4.999999999999999,20202.53,8027.86,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,1,-92.67079999999999,16.130799999999976,22580.16165,11137.047360000006
106.3459135,-6.30074681,-105.75,1.0000000000000009,20509.67,5765.31,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.90819999999997,15.464399999999971,21143.285999999996,9310.126080000005
106.34589248,-6.30073081,-102.94,1.5000000000000013,43889.68,8413.59,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-94.79981499999998,7.439674999999997,46364.29138,8005.733545000001
106.34587216,-6.30071596,-102.12,3.0,34410.11,9240.19,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.67679999999999,6.809550000000002,37729.064799999986,9199.536615
106.3458496,-6.3007018,-102.62,3.0,11838.13,8322.83,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.61789999999998,15.680799999999993,18376.152599999998,11798.915360000006
106.34583376,-6.30069286,-103.56,1.999999999999999,7075.46,5763.9,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.889,15.996700000000006,12686.501849999993,8860.982400000004
106.34582031,-6.30068498,-103.88,0.0,23984.83,7299.97,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.69019999999996,14.644699999999991,22563.91035,11673.330880000001
106.34581013,-6.30067621,-105.38,1.0000000000000009,23832.52,9493.55,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.68809999999996,15.187499999999973,22254.95355000001,12358.941440000008
106.34579273,-6.30066101,-104.88,-1.0000000000000009,21904.83,5534.44,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.67400499999997,14.191174999999985,21564.268699999997,8810.783355000003
106.3457786,-6.30064981,-105.69,-1.0000000000000009,16002.3,5198.15,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-94.62879999999997,14.294499999999982,20149.56225,8465.477120000003
106.34576062,-6.3006377,-103.19,-1.0000000000000009,7118.67,4429.23,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.6686,13.921799999999987,12169.87965,6360.592000000008
106.34573307,-6.3006206,-107.25,-6.0,4583.74,2790.43,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.20120000000001,9.543499999999998,3633.412950000001,4040.034719999999
106.34571612,-6.30060994,-101.0,0.5000000000000004,23481.12,7516.8,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.2453,15.024299999999988,20776.168350000007,11911.11792
106.34569069,-6.30059333,-101.38,3.0,25304.02,6942.42,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.61383500000002,5.039275000000002,25614.685439999997,8782.591675000001
106.34566792,-6.30057727,-103.06,4.499999999999998,47167.48,7116.390000000001,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-96.10930999999998,8.15895,49860.022850000016,6796.569849999998
106.34564709,-6.30056275,-105.94,1.0000000000000009,46170.35,6894.910000000001,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-94.63956999999999,13.61479999999998,36545.64132,8764.606100000006
106.34562364,-6.30054785,-106.75,1.999999999999999,34923.53,5595.76,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-94.18072999999998,14.449099999999966,35897.53133000001,6997.198330000001
106.34560105,-6.300535,-108.5,0.0,29439.27,4349.63,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-95.41825499999997,14.268224999999969,28381.763659999982,6363.381599999997
106.3455741,-6.30052154,-108.0,0.5000000000000004,18278.49,2239.55,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-94.78079999999999,15.376399999999984,19612.50899999998,5767.768319999997
106.34555635,-6.30051379,-103.5,3.0,4071.6600000000003,2585.49,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.3693,17.929399999999983,4743.660749999997,2440.0454399999985
106.34553571,-6.30050374,-104.62,0.0,3747.2700000000004,2905.9,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.99700000000003,15.836299999999975,3791.3632500000003,2765.0008000000016
106.34551357,-6.30049183,-102.94,3.5000000000000004,9255.55,820.7,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.10440499999999,18.861975,15247.254420000012,2831.3765249999983
106.34548444,-6.30047752,-100.62,9.000000000000002,16095.970000000001,1102.62,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-96.24230000000001,11.553699999999976,16403.25148,2204.388885
106.34546546,-6.30046751,-105.56,1.5000000000000013,4533.6,1111.7,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.622505,16.012374999999988,5477.745509999998,2550.1844450000012
106.34544272,-6.30045362,-108.31,1.0000000000000009,4920.16,1407.7800000000002,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.93299999999999,13.330399999999981,5894.999699999999,3237.7169599999997
106.34540753,-6.30043195,-105.06,1.0000000000000009,9795.61,926.43,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.817,16.530799999999978,14071.63589999999,4495.46768
106.34536091,-6.30040571,-105.38,-4.999999999999999,5888.32,747.08,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.28910000000002,11.272599999999992,7181.393700000002,3148.5227199999986
106.34531902,-6.30038945,-103.31,-3.5000000000000004,6947.82,1137.08,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.8828,11.988300000000018,12247.297799999997,3645.156799999999
106.34527986,-6.30037655,-103.06,-1.5000000000000013,5412.19,618.56,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.1811,13.825199999999988,6424.294950000002,2477.4833599999993
106.34523513,-6.30036244,-98.88,-8.5,3362.98,2362.65,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-87.4829,6.761999999999985,3452.9060999999997,3743.5950399999997
106.34518808,-6.30034882,-104.38,-1.0000000000000009,3159.52,1555.45,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.07809999999999,14.347399999999974,3514.652999999999,2133.805760000001
106.34514168,-6.30033583,-102.69,0.0,6675.83,2843.93,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.4153,14.852699999999984,10797.176700000005,3869.6681600000006
106.3450964,-6.30032357,-100.31,0.0,2824.54,2651.52,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-89.08930000000001,15.28999999999999,3188.1250500000015,3607.0105600000006
106.34505181,-6.30031237,-100.69,1.5000000000000013,5747.92,2545.59,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-89.63910000000001,16.45999999999996,8455.534199999996,2868.442720000002
106.34500266,-6.30029989,-101.75,0.0,4303.84,2251.2,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.13480000000001,15.233399999999987,3805.460699999999,2732.1016
106.34496895,-6.30028993,-104.69,0.5000000000000004,12735.76,7736.19,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.62789999999998,14.8216,20088.6699,10945.256960000002
106.34492085,-6.30027445,-105.19,4.000000000000001,13000.13,9708.16,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.47879999999998,15.819999999999986,20853.006900000008,12222.302400000013
106.34487832,-6.30026263,-107.5,2.4999999999999996,13755.55,4042.8800000000006,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.73260499999999,17.411274999999993,19979.19867,6507.775405
106.34483825,-6.30025376,-110.19,-0.5000000000000004,35897.07,3693.73,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-95.77643499999998,13.009874999999978,39660.13116999999,5697.552245
106.34479636,-6.30024507,-108.88,0.0,22001.12,3847.71,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-95.53510499999997,14.487574999999973,20456.164999999983,6300.768954999996
106.34476049,-6.30023777,-110.81,-3.0,28933.5,2944.34,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-95.812335,12.483724999999977,22884.695379999997,5790.7822549999955
106.34473848,-6.30023324,-109.38,-1.5000000000000013,11301.48,967.79,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.1043,13.860399999999988,18878.66399999999,5290.912639999997
106.34470647,-6.30022442,-107.69,-1.5000000000000013,1321.94,2680.71,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.47939999999998,12.310399999999975,3261.741150000001,3376.6761600000013
106.34466856,-6.30021489,-103.62,2.4999999999999996,6754.59,1706.75,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.131405,17.996874999999978,11125.202370000005,3776.3160449999964
106.34460491,-6.30019868,-103.5,0.0,4619.75,811.99,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.51280000000001,15.953399999999975,3693.2035499999984,2223.2580800000005
106.34455399,-6.30018624,-107.44,-4.000000000000001,2665.02,1123.42,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.2608,11.537699999999987,3604.7475,2867.389280000001
106.34450472,-6.30017495,-109.44,-6.0,911.07,635.61,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-97.6487,9.900099999999991,3087.1272000000013,3302.5671999999995
106.34446686,-6.30016569,-109.31,-5.499999999999999,9417.45,4447.98,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.3515,11.191099999999976,15465.369450000004,6816.679360000002
106.34440624,-6.3001486,-111.0,-4.999999999999999,10531.76,5046.25,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-95.87779999999998,11.26189999999998,15216.194549999998,7861.6052800000025
106.34436819,-6.30013687,-105.31,-3.5000000000000004,2949.72,2600.09,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.3684,12.059299999999979,5289.6918000000005,3537.8673599999997
106.34430947,-6.30011548,-103.5,-4.000000000000001,4252.43,2048.06,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.6605,11.727500000000017,5966.731199999998,3608.2921599999995
106.34426276,-6.30009599,-107.44,-1.0000000000000009,3430.09,763.7100000000002,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.19699999999999,12.165499999999986,3785.040750000002,2540.8102400000016
106.34421209,-6.30007203,-107.75,-5.499999999999999,1082.94,653.01,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.285,10.180199999999997,2617.4601000000016,3161.7499199999997
106.34417444,-6.30005318,-105.75,0.0,3179.21,2254.11,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.8996,14.739799999999974,3373.4384999999997,2408.7918400000017
106.34412377,-6.30003322,-106.0,-0.5000000000000004,507.84,2128.8,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.67689999999999,14.311999999999982,2336.7016500000004,2450.2844800000016
106.34407231,-6.30002035,-107.38,-3.0,9473.73,3040.45,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-95.67269999999999,12.623599999999966,13966.4172,5773.682239999997
106.34402928,-6.30001291,-108.56,-1.999999999999999,4183.78,1551.44,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-97.50479999999999,12.201199999999982,3927.7099500000018,3337.85264
106.34398492,-6.30000827,-105.25,1.999999999999999,5712.5,1334.26,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.078205,17.007074999999965,6959.699069999998,2653.5157250000007
106.34394082,-6.30000799,-101.44,0.5000000000000004,7474.229999999999,749.58,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.52100000000003,15.599999999999985,12406.737300000004,2341.2356800000007
106.343906,-6.30001149,-102.5,1.0000000000000009,8187.39,908.64,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.9162,16.395799999999983,13149.809550000005,2260.930880000001
106.34387536,-6.30001744,-99.56,-0.5000000000000004,11250.79,1049.92,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-88.0872,14.20279999999999,15418.334850000007,2958.292960000001
106.34383714,-6.30002516,-101.88,4.000000000000001,13361.44,2123.79,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.758005,19.67527500000002,17861.176320000006,3124.937165
106.34378111,-6.30003687,-101.38,2.4999999999999996,11020.22,2910.9499999999994,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.527005,17.984374999999996,16297.213769999997,3366.696844999998
106.34373927,-6.30004562,-98.38,4.499999999999998,35868.48,9003.01,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.97077499999999,7.9523249999999965,40825.75140999997,8511.812445000001
106.34369631,-6.30005447,-95.56,4.999999999999999,4680.38,2065.44,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.3398,8.8942,4313.215609999999,1915.7524549999998
106.34365299,-6.30006553,-98.5,0.0,10250.28,4646.47,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-87.11270000000002,14.8766,15107.314350000013,6847.473119999996
106.34360892,-6.30007803,-96.5,3.5000000000000004,4524.52,4066.33,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.077,5.997799999999998,5975.578840000001,4716.0143
106.34356038,-6.30008981,-94.88,4.999999999999999,22859.77,12430.68,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.472435,7.977475000000007,26648.21430999998,12221.888164999998
106.34352435,-6.30009658,-94.88,6.0,23857.24,14001.16,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-91.218535,7.380874999999992,26622.19336999999,16974.820685
106.34346153,-6.30010248,-83.75,10.000000000000004,32948.61,16134.41,Melakukan Optimasi Power Control,0.0,0.0,0.0,1.0,0,-80.83374000000002,12.716899999999992,31764.59203000002,19306.133919999993
106.34341339,-6.30010285,-89.81,6.5,21001.71,5381.25,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-87.1369,8.718199999999976,20550.910269999997,6002.805649999996
106.34336213,-6.30009967,-93.69,1.0000000000000009,3661.91,1904.6900000000003,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-90.62020000000003,3.521799999999975,4262.261079999998,2761.794
106.34331129,-6.30009629,-91.81,6.5,14816.29,4782.27,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-89.16959999999999,9.045399999999988,14854.69678000001,5728.149425
106.34326089,-6.3000919,-94.81,4.000000000000001,11774.08,2930.83,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.02789999999999,6.41020000000001,12042.173770000005,3878.9440200000013
106.34321996,-6.30008668,-91.25,3.0,5653.18,2243.2,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.92150000000001,6.025699999999979,5818.10141,2747.1448400000004
106.3431779,-6.30008028,-95.62,0.0,13813.09,3653.68,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.1015,3.324100000000004,13995.522530000013,5702.784220000003
106.34314288,-6.30007379,-89.12,-0.5000000000000004,12204.96,4262.16,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-86.81590000000003,2.4430999999999936,12984.380750000011,5115.997180000002
106.34311888,-6.30006828,-92.0,2.4999999999999996,16266.980000000001,12948.8,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-88.7852,4.579199999999997,19027.763150000006,13400.016545
106.34310379,-6.30006395,-96.25,0.0,10353.25,4909.28,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-92.5324,3.7801,10501.544130000007,6084.650115000004
106.34307961,-6.30005819,-102.94,-1.5000000000000013,5486.74,3219.82,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.02590000000001,13.856199999999973,6995.968950000002,3602.8395199999995
106.34304779,-6.30005023,-100.56,-3.0,2510.5,2046.0199999999998,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-89.62040000000002,11.805,4051.4050500000003,3169.7478399999986
106.34301386,-6.30004185,-99.44,-1.5000000000000013,605.63,776.48,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-87.22849999999998,13.951599999999988,1777.95795,1826.189120000001
106.34296324,-6.30003015,-107.38,-12.0,1313.03,3239.8200000000006,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-96.39569999999999,3.332700000000005,2646.954600000002,3328.0230399999973
106.34292587,-6.30002258,-101.19,-4.000000000000001,9009.69,2722.08,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.2269,11.394100000000009,14556.657750000006,4385.279840000001
106.34285663,-6.3000102,-101.25,-1.999999999999999,4477.76,2439.7,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.72109999999999,13.359299999999998,4825.215299999998,3276.492000000001
106.34278847,-6.30000082,-103.56,-1.0000000000000009,9049.63,3241.0999999999995,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.92749999999998,13.950900000000003,13371.776249999997,5191.583840000001
106.34273873,-6.29999641,-103.5,-1.999999999999999,3541.91,3486.08,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.584,13.327199999999973,4623.039899999998,4226.01552
106.34267877,-6.29999648,-104.25,0.0,4767.44,6027.91,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.2232,13.67699999999998,6898.337699999999,8715.18864
106.34262111,-6.3000042,-101.44,-0.5000000000000004,8053.22,3662.31,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-90.59639999999999,14.192499999999978,13216.301849999994,5117.819200000004
106.34256369,-6.30001555,-105.25,-3.5000000000000004,3436.47,3125.69,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.10100000000001,12.048599999999977,5421.984000000002,4031.3729599999992
106.34249829,-6.30003025,-102.56,0.5000000000000004,9059.9,2798.02,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.23119999999999,15.45419999999999,14441.690849999997,4053.57312
106.34244186,-6.30004267,-102.5,-1.0000000000000009,4296.16,5247.07,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-91.74140000000001,13.513599999999979,7280.273999999999,8314.135520000002
106.34237522,-6.3000519,-103.25,0.5000000000000004,10749.21,4243.33,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.3764,15.688499999999987,15431.124599999992,5981.703840000001
106.34231148,-6.30005523,-103.62,-5.499999999999999,5370.4,4287.86,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.05520000000001,10.213499999999993,7528.984950000008,6771.053440000001
106.34225363,-6.30005721,-104.75,-1.999999999999999,2633.21,2445.39,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.0389,13.600699999999975,4285.038599999998,2865.9281600000018
106.34220439,-6.3000587,-105.25,-1.5000000000000013,3585.86,2410.7,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.638,14.11609999999998,4505.593499999998,2750.6073600000022
106.34217062,-6.30005954,-103.88,0.0,2030.2900000000002,4172.6,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.45110000000001,14.557899999999988,3741.8224499999988,4836.39776
106.34211166,-6.30006329,-104.81,-1.5000000000000013,3466.66,5828.879999999999,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.42590000000001,13.06219999999999,6189.582749999997,8921.716159999998
106.34203436,-6.3000691,-105.12,-6.5,1532.59,2030.8399999999997,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-93.0749,8.934299999999983,2099.9136000000008,2945.314719999999
106.34200258,-6.30007233,-99.38,0.5000000000000004,21730.75,11679.07,Melakukan Optimasi Load Balancing dan Handover Tuning,0.0,1.0,0.0,0.0,2,-93.67510000000001,3.827400000000001,21328.383669999992,13033.189085000004
106.34194172,-6.30007913,-103.12,0.0,27114.35,8497.55,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-92.30979999999997,14.98489999999998,23843.130599999997,12713.968800000008
106.34188388,-6.30008325,-104.69,1.999999999999999,41185.54,8054.61,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,2,-94.431255,8.227624999999989,46089.187589999994,8208.162575000002
106.34183436,-6.30008433,-105.25,1.5000000000000013,38037.2,5200.66,Melakukan Beamforming dan Handover Tuning,1.0,0.0,0.0,0.0,1,-94.72180999999999,14.866699999999971,37089.7643,6897.212000000002
